party,target,period,n,median_d1,q25,q75,replicate
PC,P3,24,8,-0.8910141809110259,-0.9018115065859572,-0.8765977570719158,100
PCS,P2,20,2,-0.8390951954264452,-0.842163597337701,-0.8360267935151895,100
PCS,P3,24,1,-0.8278108071481741,-0.8278108071481741,-0.8278108071481741,100
PEV,P1,17,1,-0.9426578186822118,-0.9426578186822118,-0.9426578186822118,100
PEV,P2,20,1,-0.9279475100382015,-0.9279475100382015,-0.9279475100382015,100
PEV,P3,24,1,-0.9083337651795204,-0.9083337651795204,-0.9083337651795204,100
PH,P1,17,3,-0.9329157488867278,-0.9565539803321996,-0.9200697540217186,100
PH,P2,20,2,-0.9281975935384343,-0.9425360887883824,-0.9138590982884863,100
PH,P3,24,2,-0.9390347128940546,-0.9810551983872723,-0.8970142274008369,100
PPD,P1,17,6,-0.6072041731262914,-0.7062684062557709,-0.5829503508523637,100
PPD,P2,20,7,-0.6178549299374921,-0.691258756751119,-0.5915488437576021,100
PPD,P3,24,7,-0.6815845000452708,-0.7206461299813494,-0.6663919845898332,100
PR,P1,17,6,-0.3661651835695577,-0.4850098910360411,-0.22627603806506513,100
PR,P2,20,6,-0.3089315172584722,-0.478351357094552,-0.12176650329518637,100
PR,P3,24,6,-0.2279382374653885,-0.4741550365508682,0.01757954306465148,100
PREP,P3,24,1,0.8608461355315079,0.8608461355315079,0.8608461355315079,100
PRI,P1,17,1,-0.723855072860107,-0.723855072860107,-0.723855072860107,100
PRI,P2,20,1,-0.7088367611154681,-0.7088367611154681,-0.7088367611154681,100
PRI,P3,24,1,-0.6888123454559505,-0.6888123454559505,-0.6888123454559505,100
PRO,P2,20,1,-0.8580348723724809,-0.8580348723724809,-0.8580348723724809,100
PRO,P3,24,1,-0.8690686358909959,-0.8690686358909959,-0.8690686358909959,100
PS,P1,17,18,-0.6588598990873293,-0.684531577709554,-0.6188965439367684,100
PS,P2,20,18,-0.6601512725135728,-0.6904985901036299,-0.6160090915970291,100
PS,P3,24,18,-0.6487633613429584,-0.6824760230815263,-0.6091674922122998,100
RD,P1,17,8,-0.7563380786611722,-0.7697139525118802,-0.7535408094465169,100
RD,P2,20,10,-0.7706497266425045,-0.818671814280904,-0.7573490494672734,100
RD,P3,24,10,-0.7809591717998121,-0.8024476215592781,-0.7600394062602458,100
RN,P1,17,34,0.6570850421629616,0.6081887642518006,0.726281438089516,100
RN,P2,20,36,0.6200522441504566,0.595126193842679,0.701089346539544,100
RN,P3,24,33,0.5826968768163477,0.4779889146002283,0.6603636123214721,100
UDI,P1,17,30,0.7066147321550948,0.6374026541659974,0.7595157479371479,100
UDI,P2,20,31,0.6955196154563431,0.6073884152269087,0.8068987766515943,100
UDI,P3,24,30,0.6681500612188569,0.5546795814714754,0.809556578311206,100
COMUNES,P1,17,2,-0.8873836144026135,-0.8992757186221376,-0.8754915101830895,101
COMUNES,P2,20,1,-0.8880444507886085,-0.8880444507886085,-0.8880444507886085,101
COMUNES,P3,24,1,-0.8572132880512049,-0.8572132880512049,-0.8572132880512049,101
DC,P1,17,15,-0.16137163008489658,-0.29819561728835076,-0.09377158454423647,101
DC,P2,20,14,-0.15828172552096148,-0.22944457208080088,-0.003433527529494572,101
DC,P3,24,14,-0.11028114293435236,-0.20601108899430742,0.1134448158255528,101
EVOP,P1,17,6,0.7251901035935768,0.6664574261719289,0.7685322493030734,101
EVOP,P2,20,6,0.6758500884198924,0.6260847772837522,0.7223955914600702,101
EVOP,P3,24,6,0.6088253948971118,0.5501686786575544,0.6618262355162243,101
FRVS,P1,17,1,-0.7415591714526962,-0.7415591714526962,-0.7415591714526962,101
FRVS,P2,20,1,-0.6806727845739322,-0.6806727845739322,-0.6806727845739322,101
FRVS,P3,24,1,-0.5994909354022474,-0.5994909354022474,-0.5994909354022474,101
IND,P1,17,13,-0.5985603894235201,-0.8191490481348874,-0.17056473695121482,101
IND,P2,20,11,-0.5591131935562181,-0.6605815100545426,-0.07894160911679943,101
IND,P3,24,11,-0.7158096664096536,-0.7830862001206639,0.04050531928031781,101
LIBERAL,P1,17,2,-0.6951160823025178,-0.7177239278669246,-0.672508236738111,101
LIBERAL,P2,20,2,-0.6324262962435216,-0.6618869613771228,-0.6029656311099205,101
LIBERAL,P3,24,2,-0.5488399148315262,-0.5874376727240536,-0.5102421569389988,101
PC,P1,17,8,-0.841210671225894,-0.8655955003183564,-0.820858034630235,101
PC,P2,20,8,-0.8361851050469566,-0.8758182713351286,-0.8264625238040386,101
PC,P3,24,8,-0.8227712474853058,-0.8691412711266807,-0.819455792116807,101
PCS,P2,20,2,-0.8011896091291859,-0.80311806640712,-0.7992611518512518,101
PCS,P3,24,1,-0.7278869462708741,-0.7278869462708741,-0.7278869462708741,101
PEV,P1,17,1,-0.9399958990188744,-0.9399958990188744,-0.9399958990188744,101
PEV,P2,20,1,-0.9200189732522452,-0.9200189732522452,-0.9200189732522452,101
PEV,P3,24,1,-0.8933830722300724,-0.8933830722300724,-0.8933830722300724,101
PH,P1,17,3,-0.955369861709137,-0.9638231683965077,-0.9281342642085029,101
PH,P2,20,2,-0.9212436375879136,-0.9259953720228987,-0.9164919031529285,101
